Tweets,ID,Date,Likes,RTs,clean_text,sentiment
STC - الألياف البصرية FTTH http://www.stc.com.sa/wps/wcm/connect/arabic/individual/internet/atHome/ftthOpticalFiber via @STC_KSA,4.23426e+17,1/15/2014 12:06,0.0,0.0,STC الالياف البصريه FTH via,neutral
المعرفة الاقتصادية توقع اتفاقية شراكة مع #الاتصالات_السعودية http://bit.ly/19uMzOz #STC #الألياف_الضوئية #Fiber,4.1287e+17,12/17/2013 8:59,0.0,0.0,المعرفه الاقتصاديه توقع اتفاقيه شراكه مع الاتصالاتالسعوديه STC الاليافالضوئيه Fiber,neutral
STC - الألياف البصرية FTTH http://www.stc.com.sa/wps/wcm/connect/arabic/individual/internet/atHome/ftthOpticalFiber عبر @twitterapi,4.07198e+17,12/1/2013 17:21,0.0,0.0,STC الالياف البصريه FTH عبر,neutral
الزبده احسن شي سووه STC الالياف البصريه والله يالنت شوي وينفجر من السرعه الزبده ماودي اتحرك من عند اليوتيوب,4.0468e+17,11/24/2013 18:37,0.0,0.0,الزبده احسن شي سوه STC الالياف البصريه واله يالنت شوي وينفجر من السرعه الزبده ماودي اتحرك من عند اليوتيوب,positive
@HamadAbdullstar لا stc الالياف البصريه المخروشه -ـ-“,3.92105e+17,10/21/2013 1:46,0.0,0.0,لا stc الالياف البصريه المخروشه,negative
STC - الألياف البصرية FTTH http://www.stc.com.sa/wps/wcm/connect/arabic/individual/internet/atHome/ftthOpticalFiber via @twitterapi,3.86853e+17,10/6/2013 13:56,0.0,0.0,STC الالياف البصريه FTH via,neutral
@Tdeals يناسب اجهزه stc الالياف البصريه ؟ لان عندي كذا مقوي وماركبوا على الجهاز .,3.57577e+17,7/17/2013 19:07,0.0,0.0,يناسب اجهزه stc الالياف البصريه لان عندي كذا مقوي وماركبوا علي الجهاز,neutral
‏‎@lamia_mutairi‏ مافي زيSTC الالياف البصريه,3.55003e+17,7/10/2013 16:36,0.0,0.0,‏‎ مافي زيSTC الالياف البصريه,positive
STC الآلياف البصرية - السلام عليكم ورحمة الله وبركاته الحمدلله... http://ow.ly/2wIEAC,3.32094e+17,5/8/2013 11:26,0.0,0.0,STC الالياف البصريه السلام عليكم ورحمه اله وبركاته الحمدله,neutral
STC الألياف الضوئية حي الصحافة لا حياة لمن تنادي بنجيك بكرة ولهم ...,2.99131e+17,2/6/2013 12:22,0.0,0.0,STC الالياف الضوئيه حي الصحافه لا حياه لمن تنادي بنجيك بكره ولهم,negative
@CRISPORIHD والله يا stc الالياف خورافي !!!,2.96451e+17,1/30/2013 2:52,0.0,0.0,واله يا stc الالياف خورافي,positive
@FMB4 #STC إلالياف البصريه عندي السرعه 100 ميجا والنت ؤلا أحلا,2.77415e+17,12/8/2012 14:10,0.0,0.0,STC الالياف البصريه عندي السرعه 10 ميجا والنت ؤلا احلا,positive
#stc #الالياف_البصرية يبون يكحلونها عموها ، فاشله وبطيئة وتشبك ساعة وتفصل عشر ساعات,2.75331e+17,12/2/2012 20:09,0.0,1.0,stc الاليافالبصريه يبون يكحلونها عموها فاشله وبطيئه وتشبك ساعه وتفصل عشر ساعات,negative
اللي عنده علم بانترنت STC الالياف الضوئية كم الشهر يخبرني,2.73323e+17,11/27/2012 7:09,0.0,0.0,الي عنده علم بانترنت STC الالياف الضوئيه كم الشهر يخبرني,neutral
بعد ماركبوا #STC الالياف شوفوا سرعة النت بصراحه فررررق,2.65653e+17,11/6/2012 3:14,0.0,0.0,بعد ماركبوا STC الالياف شوفوا سرعه النت بصراحه فرق,positive
"المدير التنفيذي لstc : الالياف التي توفرها تعادل الموجودة باليابان اقول كل تبـ ... وتعال شـ... كيف النت بطـ... *سوري النت يقطع وانا اكتب*""",2.54027e+17,10/5/2012 1:14,0.0,0.0,المدير التنفيذي لstc الالياف التي توفرها تعادل الموجوده باليابان اقول كل تب وتعال ش كيف النت بط سوري النت يقطع وانا اكتب,negative
المدير التنفيذي لstc : الالياف التي توفرها تعادل الموجودة باليابان اقول كل تبـ ... وتعال شـ... كيف النت بطـ... *سوري النت يقطع وانا اكتب,2.53753e+17,10/4/2012 7:05,0.0,0.0,المدير التنفيذي لstc الالياف التي توفرها تعادل الموجوده باليابان اقول كل تب وتعال ش كيف النت بط سوري النت يقطع وانا اكتب,negative
المدير التنفيذي لstc : الالياف التي توفرها تعادل الموجودة باليابان اقول كل تبـ ... وتعال شـ... كيف النت بطـ... *سوري النت يقطع وانا اكتب*,2.53597e+17,10/3/2012 20:47,0.0,0.0,المدير التنفيذي لstc الالياف التي توفرها تعادل الموجوده باليابان اقول كل تب وتعال ش كيف النت بط سوري النت يقطع وانا اكتب,negative
@MBAfif إسأل الجامعة.،، وعن نوع النت.. معقول يكون STCالألياف البصرية ؟,2.42907e+17,9/4/2012 8:46,0.0,0.0,اسال الجامعه وعن نوع النت معقول يكون STCالالياف البصريه,neutral
يا جماعه النت الجديد الي من stc الالياف البصريه لحد يركبه والله مقلب اسبوع تكون سرعته خياليه وبعد الاسبوع خلاص ماله اي فايده #stc,2.30861e+17,8/2/2012 3:00,0.0,0.0,يا جماعه النت الجديد الي من stc الالياف البصريه لحد يركبه واله مقلب اسبوع تكون سرعته خياليه وبعد الاسبوع خلاص ماله اي فايده stc,negative
امس سويت بلاغ ب my stc الفايبر له فترة بيقطع وبطئ ومافي ساعة كان عندنا الفني وصلحه الحمدلله.,1.1841e+18,10/15/2019 13:25,0.0,0.0,امس سويت بلاغ ب my stc الفايبر له فتره بيقطع وبطئ ومافي ساعه كان عندنا الفني وصلحه الحمدله,negative
الله يلوم الي يلومك ، وصلنا 2020 وSTC الفايبر ما وصل الا للبعض فقط,1.17866e+18,9/30/2019 13:21,0.0,0.0,اله يلوم الي يلومك وصلنا 2020 وSTC الفايبر ما وصل الا لبعض فقط,negative
#باقات_بيتي_فايبر_STC الفايبر نسمع فيه لنا اكثر من 5 سنوات ولا شفناه @SaudiVision2030 @Khaled_Biyari @aalswaha,1.17662e+18,9/24/2019 22:02,0.0,1.0,باقاتبيتيفايبرSTC الفايبر نسمع فيه لنا اكثر من 5 سنوات ولا شفناه,negative
#كلنا_معاك_ياانمار يا جماعه نت stc الفايبر بطيييء جداً وش السبب كلكم كذا بطيء ولا بس انا @STC_KSA,1.17591e+18,9/22/2019 23:18,0.0,0.0,كلنامعاكيانمار يا جماعه نت stc الفايبر بطيء جداً وش السب كلكم كذا بطيء ولا بس انا,negative
يا stc الفايبر انظرو ماذا فعلتم بمدخلي ماهو الحل معكم,1.16632e+18,8/27/2019 12:15,0.0,0.0,يا stc الفايبر انظرو ماذا فعلتم بمدخلي ماهو الحل معكم,negative
فيه احد عنده مودم stc الفايبر الاسود ويعرف كيف يتحكم بالازرار الموجودة في المودم من ورا؟,1.16542e+18,8/25/2019 0:10,0.0,0.0,فيه احد عنده مودم stc الفايبر الاسود ويعرف كيف يتحكم بالازرار الموجوده في المودم من ورا,neutral
انا صراحة غسلت يدي من stc الفايبر بطي رغم اني مشترك ٣٠٠ ميغا بس خسرير فلوس بس قاعد انتظر 5G واشترك واريح لي لان السرعة يقول بتتعدا ال٢٠٠ ميغا والميزه تقدر تاخذه وين ماكنت,1.14768e+18,7/7/2019 1:19,0.0,0.0,انا صراحه غسلت يدي من stc الفايبر بطي رغم اني مشترك ٣٠ ميغا بس خسرير فلوس بس قاعد انتظر 5G واشترك واريح لي لان السرعه يقول بتعدا ال٢٠ ميغا والميزه تقدر تاخذه وين ماكنت,negative
#لو_عندك_مليار ماشفتوني اغرد هنا بشتري لزوجي هديه افخم سياره وبوسه بنكهة المليار وبسافر معه مارحت شهر عسل الايجار المتاخر اهم شي بسدده وبزيد صاحب البيت عطوه يستاهل بسافر ديرني لاند اهم شي وبشترك في باقة stc الفايبر الي اعلاناتها في كل مكان عطو stc يستاهلون,1.14353e+18,6/25/2019 14:58,2.0,1.0,لوعندكمليار ماشفتوني اغرد هنا بشتري لزوجي هديه افخم سياره وبوسه بنكه المليار وبسافر معه مارحت شهر عسل الايجار المتاخر اهم شي بسده وبزيد صاحب البيت عطوه يستاهل بسافر ديرني لاند اهم شي وبشترك في باقه stc الفايبر الي اعلاناتها في كل مكان عطو stc يستاهلون,neutral
بس بعض الاحيان تحسها تهنق ابو عشرين الا ثلاثين ثانيه برمضاان بعد الفجر .. والايام العاديه بعد صلاه العشاء كذا يجيها تهنيق مو طبيعي وبعدها تكون الامور كويسه .. تمنيت يزيدون السرعه مثل stc الفايبر عندهم 300,1.1415e+18,6/20/2019 0:25,0.0,0.0,بس بعض الاحيان تحسها تهنق ابو عشرين الا ثلاثين ثانيه برمضان بعد الفجر والايام العاديه بعد صلاه العشاء كذا يجيها تهنيق مو طبيعي وبعدها تكون الامور كويسه تمنيت يزيدون السرعه مثل stc الفايبر عندهم 30,neutral
تنصحوني بعرض @stc الفايبر 99 والا لا #انترنت #فايبرstcب99ريال #السعوديه وياريت شرح مزبوط له,1.13817e+18,6/10/2019 19:38,1.0,1.0,تنصحوني بعرض الفايبر 9 والا لا انترنت فايبرstcب9ريال السعوديه وياريت شرح مزبوط له,neutral
المهم خدمة مثل الإتصالات تتحسن اهم من التسويق بالنسبة لي مثلا ً Stc الفايبر ما وصلني من 4 سنين وانا طالبه والكبينة حقت الحي 10 ميجا من 10 سنين ما حدثوها وتخيل اني طلبت 20 ميجا ما يوصلني منها الا 1 ميجا تحميل يعني حتى ال 10 ما توصلني وحولت شريحة بينات 3 ميجا السرعة,1.11555e+18,4/9/2019 9:50,0.0,0.0,المهم خدمه مثل الاتصالات تحسن اهم من التسويق بالنسبه لي مثلا ً Stc الفايبر ما وصلني من 4 سنين وانا طالبه والكبينه حقت الحي 10 ميجا من 10 سنين ما حدثوها وتخيل اني طلبت 20 ميجا ما يوصلني منها الا 1 ميجا تحميل يعني حتي ال 10 ما توصلني وحولت شريحه بينات 3 ميجا السرعه,negative
